9,Prediction3,4,Prediction_3,3,44,First,3_1B_prediction_9.mp3,5,Correct,1B,1284,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,6,59,Second,4_1B_prediction_8.mp3,6,Correct,1B,1866,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,8,47,Second,4_1B_prediction_6.mp3,5,Incorrect,1B,922,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,11,52,Second,3_1B_prediction_7.mp3,6,Correct,1B,1491,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,15,51,Second,3_1B_prediction_6.mp3,6,Correct,1B,2339,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,18,50,Second,4_8B_prediction_9.mp3,5,Incorrect,1B,1743,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,20,46,First,4_1B_prediction_5.mp3,5,Correct,1B,1723,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,22,55,First,3_1B_prediction_10.mp3,6,Incorrect,1B,2408,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,25,53,First,3_1B_prediction_8.mp3,6,Incorrect,1B,2076,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,26,58,First,4_1B_prediction_7.mp3,6,Incorrect,1B,1583,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,7,31,Second,3_2B_prediction_6.mp3,4,Correct,2B,1192,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,9,27,First,4_2B_prediction_6.mp3,3,Correct,2B,1084,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,13,22,First,3_2B_prediction_7.mp3,3,Correct,2B,1137,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,14,34,Second,3_2B_prediction_9.mp3,4,Correct,2B,1600,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,17,28,Second,4_2B_prediction_7.mp3,3,Incorrect,2B,1601,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,19,30,First,4_2B_prediction_9.mp3,3,Correct,2B,2094,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2094,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,21,29,First,4_2B_prediction_8.mp3,3,Correct,2B,1462,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,27,33,First,3_2B_prediction_8.mp3,4,Incorrect,2B,627,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,29,35,First,3_2B_prediction_10.mp3,4,Incorrect,2B,966,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,30,36,Second,4_2B_prediction_5.mp3,4,Correct,2B,1168,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
9,Prediction3,4,Prediction_3,1,10,Second,4_8B_prediction_9.mp3,1,Incorrect,8B,1952,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952,,,,,,,,,,,,,,,,,,,,yes,,,2021-12-25T02:09:17.000Z,342257,group_9,378328,Prediction3/Open2,1,2021-12-25T01:21:23.000Z,,,,not measured,,TRUE
